time,pressure
1:19:35,1005.673
1:19:36,1005.678
1:19:37,1005.668
1:19:38,1005.673
1:19:39,1005.668
1:19:40,1005.673
1:19:41,1005.668
1:19:42,1005.673
1:19:43,1005.666
1:19:44,1005.67
1:19:45,1005.671
1:19:46,1005.664
1:19:47,1005.666
1:19:48,1005.673
1:19:49,1005.673
1:19:50,1005.666
1:19:51,1005.664
1:19:52,1005.664
1:19:53,1005.664
1:19:54,1005.661
1:19:55,1005.659
1:19:56,1005.668
1:19:57,1005.662
1:19:58,1005.666
1:19:59,1005.657
1:20:00,1005.662
1:20:01,1005.659
1:20:02,1005.662
1:20:03,1005.659
1:20:04,1005.662
1:20:05,1005.652
1:20:06,1005.659
1:20:07,1005.664
1:20:08,1005.654
1:20:09,1005.659
1:20:10,1005.652
1:20:11,1005.659
1:20:12,1005.65
1:20:13,1005.662
1:20:14,1005.656
1:20:15,1005.652
1:20:16,1005.648
1:20:17,1005.647
1:20:18,1005.645
1:20:19,1005.645
1:20:20,1005.648
1:20:21,1005.647
1:20:22,1005.649
1:20:23,1005.643
1:20:24,1005.652
1:20:25,1005.647
1:20:26,1005.64
1:20:27,1005.65
1:20:28,1005.645
1:20:29,1005.648
1:20:30,1005.645
1:20:31,1005.642
1:20:32,1005.65
1:20:33,1005.638
1:20:34,1005.64
1:20:35,1005.645
1:20:36,1005.647
1:20:37,1005.64
1:20:38,1005.643
1:20:39,1005.646
1:20:40,1005.645
1:20:41,1005.638
1:20:42,1005.645
1:20:43,1005.635
1:20:44,1005.643
1:20:45,1005.64
1:20:46,1005.641
1:20:47,1005.633
1:20:48,1005.64
1:20:49,1005.631
1:20:50,1005.631
1:20:51,1005.642
1:20:52,1005.628
1:20:53,1005.635
1:20:54,1005.631
1:20:55,1005.635
1:20:56,1005.626
1:20:57,1005.629
1:20:58,1005.635
1:20:59,1005.624
1:21:00,1005.629
1:21:01,1005.622
1:21:02,1005.626
1:21:03,1005.626
1:21:04,1005.631
1:21:05,1005.621
1:21:06,1005.622
1:21:07,1005.62
1:21:08,1005.629
1:21:09,1005.631
1:21:10,1005.622
1:21:11,1005.631
1:21:12,1005.633
1:21:13,1005.622
1:21:14,1005.631
1:21:15,1005.629
1:21:16,1005.622
1:21:17,1005.626
1:21:18,1005.626
1:21:19,1005.622
1:21:20,1005.626
1:21:21,1005.622
1:21:22,1005.622
1:21:23,1005.614
1:21:24,1005.621
1:21:25,1005.619
1:21:26,1005.616
1:21:27,1005.622
1:21:28,1005.619
1:21:29,1005.61
1:21:30,1005.616
1:21:31,1005.614
1:21:32,1005.612
1:21:33,1005.61
1:21:34,1005.61
1:21:35,1005.613
1:21:36,1005.619
1:21:37,1005.619
1:21:38,1005.617
1:21:39,1005.617
1:21:40,1005.61
1:21:41,1005.612
1:21:42,1005.613
1:21:43,1005.61
1:21:44,1005.602
1:21:45,1005.605
1:21:46,1005.61
1:21:47,1005.613
1:21:48,1005.61
1:21:49,1005.605
1:21:50,1005.61
1:21:51,1005.61
1:21:52,1005.613
1:21:53,1005.61
1:21:54,1005.613
1:21:55,1005.602
1:21:56,1005.61
1:21:57,1005.61
1:21:58,1005.61
1:21:59,1005.605
1:22:00,1005.605
1:22:01,1005.602
1:22:02,1005.613
1:22:03,1005.605
1:22:04,1005.61
1:22:05,1005.608
1:22:06,1005.603
1:22:07,1005.61
1:22:08,1005.61
1:22:09,1005.602
1:22:10,1005.61
1:22:11,1005.605
1:22:12,1005.598
1:22:13,1005.61
1:22:14,1005.605
1:22:15,1005.605
1:22:16,1005.593
1:22:17,1005.608
1:22:18,1005.605
1:22:19,1005.598
1:22:20,1005.605
1:22:21,1005.602
1:22:22,1005.598
1:22:23,1005.602
1:22:24,1005.593
1:22:25,1005.598
1:22:26,1005.596
1:22:27,1005.596
1:22:28,1005.601
1:22:29,1005.598
1:22:30,1005.592
1:22:31,1005.605
1:22:32,1005.598
1:22:33,1005.592
1:22:34,1005.601
1:22:35,1005.592
1:22:36,1005.598
1:22:37,1005.592
1:22:38,1005.596
1:22:39,1005.601
1:22:40,1005.589
1:22:41,1005.596
1:22:42,1005.593
1:22:43,1005.596
1:22:44,1005.596
1:22:45,1005.589
1:22:46,1005.593
1:22:47,1005.587
1:22:48,1005.584
1:22:49,1005.587
1:22:50,1005.593
1:22:51,1005.581
1:22:52,1005.592
1:22:53,1005.584
1:22:54,1005.592
1:22:55,1005.589
1:22:56,1005.589
1:22:57,1005.592
1:22:58,1005.584
1:22:59,1005.587
1:23:00,1005.58
1:23:01,1005.592
1:23:02,1005.584
1:23:03,1005.58
1:23:04,1005.577
1:23:05,1005.58
1:23:06,1005.584
1:23:07,1005.58
1:23:08,1005.58
1:23:09,1005.584
1:23:10,1005.584
1:23:11,1005.581
1:23:12,1005.587
1:23:13,1005.584
1:23:14,1005.58
1:23:15,1005.584
1:23:16,1005.584
1:23:17,1005.576
1:23:18,1005.577
1:23:19,1005.576
1:23:20,1005.576
1:23:21,1005.576
1:23:22,1005.58
1:23:23,1005.58
1:23:24,1005.577
1:23:25,1005.576
1:23:26,1005.582
1:23:27,1005.578
1:23:28,1005.577
1:23:29,1005.571
1:23:30,1005.576
1:23:31,1005.571
1:23:32,1005.576
1:23:33,1005.576
1:23:34,1005.576
1:23:35,1005.568
1:23:36,1005.568
1:23:37,1005.564
1:23:38,1005.571
1:23:39,1005.565
1:23:40,1005.568
1:23:41,1005.576
1:23:42,1005.568
1:23:43,1005.564
1:23:44,1005.571
1:23:45,1005.571
1:23:46,1005.565
1:23:47,1005.559
1:23:48,1005.568
1:23:49,1005.568
1:23:50,1005.564
1:23:51,1005.568
1:23:52,1005.568
1:23:53,1005.564
1:23:54,1005.559
1:23:55,1005.564
1:23:56,1005.559
1:23:57,1005.57
1:23:58,1005.564
1:23:59,1005.564
1:24:00,1005.555
1:24:01,1005.568
1:24:02,1005.561
1:24:03,1005.561
1:24:04,1005.555
1:24:05,1005.555
1:24:06,1005.564
1:24:07,1005.559
1:24:08,1005.559
1:24:09,1005.555
1:24:10,1005.555
1:24:11,1005.559
1:24:12,1005.55
1:24:13,1005.559
1:24:14,1005.559
1:24:15,1005.556
1:24:16,1005.555
1:24:17,1005.55
1:24:18,1005.55
1:24:19,1005.55
1:24:20,1005.559
1:24:21,1005.555
1:24:22,1005.559
1:24:23,1005.555
1:24:24,1005.555
1:24:25,1005.555
1:24:26,1005.547
1:24:27,1005.559
1:24:28,1005.557
1:24:29,1005.55
1:24:30,1005.55
1:24:31,1005.55
1:24:32,1005.555
1:24:33,1005.55
1:24:34,1005.547
1:24:35,1005.552
1:24:36,1005.55
1:24:37,1005.555
1:24:38,1005.552
1:24:39,1005.557
1:24:40,1005.543
1:24:41,1005.543
1:24:42,1005.555
1:24:43,1005.55
1:24:44,1005.547
1:24:45,1005.55
1:24:46,1005.543
1:24:47,1005.55
1:24:48,1005.552
1:24:49,1005.547
1:24:50,1005.547
1:24:51,1005.544
1:24:52,1005.547
1:24:53,1005.538
1:24:54,1005.544
1:24:55,1005.543
1:24:56,1005.547
1:24:57,1005.538
1:24:58,1005.545
1:24:59,1005.534
1:25:00,1005.547
1:25:01,1005.543
1:25:02,1005.54
1:25:03,1005.54
1:25:04,1005.538
1:25:05,1005.545
1:25:06,1005.547
1:25:07,1005.543
1:25:08,1005.54
1:25:09,1005.534
1:25:10,1005.538
1:25:11,1005.543
1:25:12,1005.534
1:25:13,1005.538
1:25:14,1005.538
1:25:15,1005.531
1:25:16,1005.534
1:25:17,1005.538
1:25:18,1005.531
1:25:19,1005.538
1:25:20,1005.531
1:25:21,1005.534
1:25:22,1005.534
1:25:23,1005.534
1:25:24,1005.534
1:25:25,1005.534
1:25:26,1005.536
1:25:27,1005.534
1:25:28,1005.534
1:25:29,1005.534
1:25:30,1005.533
1:25:31,1005.533
1:25:32,1005.534
1:25:33,1005.526
1:25:34,1005.536
1:25:35,1005.533
1:25:36,1005.531
1:25:37,1005.531
1:25:38,1005.533
1:25:39,1005.534
1:25:40,1005.526
1:25:41,1005.531
1:25:42,1005.526
1:25:43,1005.531
1:25:44,1005.531
1:25:45,1005.533
1:25:46,1005.526
1:25:47,1005.531
1:25:48,1005.526
1:25:49,1005.524
1:25:50,1005.528
1:25:51,1005.522
1:25:52,1005.526
1:25:53,1005.522
1:25:54,1005.524
1:25:55,1005.522
1:25:56,1005.522
1:25:57,1005.517
1:25:58,1005.533
1:25:59,1005.519
1:26:00,1005.526
1:26:01,1005.526
1:26:02,1005.533
1:26:03,1005.528
1:26:04,1005.531
1:26:05,1005.531
1:26:06,1005.519
1:26:07,1005.526
1:26:08,1005.524
1:26:09,1005.533
1:26:10,1005.522
1:26:11,1005.526
1:26:12,1005.533
1:26:13,1005.531
1:26:14,1005.522
1:26:15,1005.531
1:26:16,1005.526
1:26:17,1005.526
1:26:18,1005.531
1:26:19,1005.531
1:26:20,1005.528
1:26:21,1005.531
1:26:22,1005.533
1:26:23,1005.531
1:26:24,1005.531
1:26:25,1005.531
1:26:26,1005.526
1:26:27,1005.533
1:26:28,1005.531
1:26:29,1005.522
1:26:30,1005.526
1:26:31,1005.531
1:26:32,1005.528
1:26:33,1005.531
1:26:34,1005.533
1:26:35,1005.526
1:26:36,1005.531
1:26:37,1005.526
1:26:38,1005.531
1:26:39,1005.533
1:26:40,1005.528
1:26:41,1005.522
1:26:42,1005.524
1:26:43,1005.534
1:26:44,1005.534
1:26:45,1005.534
1:26:46,1005.528
1:26:47,1005.522
1:26:48,1005.531
1:26:49,1005.526
1:26:50,1005.531
1:26:51,1005.536
1:26:52,1005.531
1:26:53,1005.528
1:26:54,1005.522
1:26:55,1005.533
1:26:56,1005.526
1:26:57,1005.531
1:26:58,1005.524
1:26:59,1005.524
1:27:00,1005.531
1:27:01,1005.522
1:27:02,1005.526
1:27:03,1005.531
1:27:04,1005.528
1:27:05,1005.524
1:27:06,1005.526
1:27:07,1005.526
1:27:08,1005.526
1:27:09,1005.522
1:27:10,1005.522
1:27:11,1005.522
1:27:12,1005.526
1:27:13,1005.524
1:27:14,1005.517
1:27:15,1005.517
1:27:16,1005.519
1:27:17,1005.517
1:27:18,1005.524
1:27:19,1005.514
1:27:20,1005.517
1:27:21,1005.519
1:27:22,1005.517
1:27:23,1005.524
1:27:24,1005.517
1:27:25,1005.517
1:27:26,1005.519
1:27:27,1005.519
1:27:28,1005.522
1:27:29,1005.516
1:27:30,1005.516
1:27:31,1005.514
1:27:32,1005.522
1:27:33,1005.517
1:27:34,1005.522
1:27:35,1005.522
1:27:36,1005.524
1:27:37,1005.512
1:27:38,1005.516
1:27:39,1005.522
1:27:40,1005.512
1:27:41,1005.51
1:27:42,1005.51
1:27:43,1005.517
1:27:44,1005.512
1:27:45,1005.517
1:27:46,1005.51
1:27:47,1005.514
1:27:48,1005.516
1:27:49,1005.51
1:27:50,1005.505
1:27:51,1005.507
1:27:52,1005.516
1:27:53,1005.512
1:27:54,1005.51
1:27:55,1005.512
1:27:56,1005.514
1:27:57,1005.507
1:27:58,1005.512
1:27:59,1005.51
1:28:00,1005.514
1:28:01,1005.514
1:28:02,1005.507
1:28:03,1005.512
1:28:04,1005.505
1:28:05,1005.507
1:28:06,1005.512
1:28:07,1005.503
1:28:08,1005.503
1:28:09,1005.503
1:28:10,1005.512
1:28:11,1005.503
1:28:12,1005.507
1:28:13,1005.503
1:28:14,1005.503
1:28:15,1005.496
1:28:16,1005.507
1:28:17,1005.499
1:28:18,1005.501
1:28:19,1005.507
1:28:20,1005.499
1:28:21,1005.507
1:28:22,1005.503
1:28:23,1005.505
1:28:24,1005.505
1:28:25,1005.503
1:28:26,1005.503
1:28:27,1005.505
1:28:28,1005.499
1:28:29,1005.505
1:28:30,1005.507
1:28:31,1005.507
1:28:32,1005.503
1:28:33,1005.503
1:28:34,1005.495
1:28:35,1005.503
1:28:36,1005.495
1:28:37,1005.501
1:28:38,1005.501
1:28:39,1005.495
1:28:40,1005.501
1:28:41,1005.491
1:28:42,1005.495
1:28:43,1005.503
1:28:44,1005.495
1:28:45,1005.495
1:28:46,1005.488
1:28:47,1005.493
1:28:48,1005.491
1:28:49,1005.495
1:28:50,1005.495
1:28:51,1005.489
1:28:52,1005.491
1:28:53,1005.495
1:28:54,1005.487
1:28:55,1005.491
1:28:56,1005.487
1:28:57,1005.482
1:28:58,1005.479
1:28:59,1005.491
1:29:00,1005.482
1:29:01,1005.487
1:29:02,1005.479
1:29:03,1005.479
1:29:04,1005.475
1:29:05,1005.477
1:29:06,1005.475
1:29:07,1005.479
1:29:08,1005.477
1:29:09,1005.479
1:29:10,1005.47
1:29:11,1005.477
1:29:12,1005.47
1:29:13,1005.475
1:29:14,1005.47
1:29:15,1005.466
1:29:16,1005.47
1:29:17,1005.466
1:29:18,1005.466
1:29:19,1005.475
1:29:20,1005.472
1:29:21,1005.477
1:29:22,1005.475
1:29:23,1005.466
1:29:24,1005.475
1:29:25,1005.47
1:29:26,1005.475
1:29:27,1005.466
1:29:28,1005.475
1:29:29,1005.466
1:29:30,1005.461
1:29:31,1005.461
1:29:32,1005.463
1:29:33,1005.47
1:29:34,1005.468
1:29:35,1005.472
1:29:36,1005.463
1:29:37,1005.463
1:29:38,1005.458
1:29:39,1005.466
1:29:40,1005.458
1:29:41,1005.463
1:29:42,1005.463
1:29:43,1005.454
1:29:44,1005.451
1:29:45,1005.454
1:29:46,1005.458
1:29:47,1005.451
1:29:48,1005.454
1:29:49,1005.451
1:29:50,1005.454
1:29:51,1005.456
1:29:52,1005.451
1:29:53,1005.445
1:29:54,1005.449
1:29:55,1005.445
1:29:56,1005.449
1:29:57,1005.449
1:29:58,1005.442
1:29:59,1005.445
1:30:00,1005.44
1:30:01,1005.445
1:30:02,1005.437
1:30:03,1005.444
1:30:04,1005.445
1:30:05,1005.439
1:30:06,1005.442
1:30:07,1005.437
1:30:08,1005.44
1:30:09,1005.444
1:30:10,1005.433
1:30:11,1005.435
1:30:12,1005.447
1:30:13,1005.442
1:30:14,1005.445
1:30:15,1005.442
1:30:16,1005.44
1:30:17,1005.445
1:30:18,1005.44
1:30:19,1005.433
1:30:20,1005.44
1:30:21,1005.447
1:30:22,1005.44
1:30:23,1005.447
1:30:24,1005.442
1:30:25,1005.447
1:30:26,1005.437
1:30:27,1005.444
1:30:28,1005.444
1:30:29,1005.442
1:30:30,1005.433
1:30:31,1005.437
1:30:32,1005.437
1:30:33,1005.428
1:30:34,1005.44
1:30:35,1005.435
1:30:36,1005.428
1:30:37,1005.444
1:30:38,1005.435
1:30:39,1005.442
1:30:40,1005.435
1:30:41,1005.431
1:30:42,1005.433
1:30:43,1005.435
1:30:44,1005.44
1:30:45,1005.431
1:30:46,1005.431
1:30:47,1005.431
1:30:48,1005.437
1:30:49,1005.431
1:30:50,1005.435
1:30:51,1005.433
1:30:52,1005.435
1:30:53,1005.435
1:30:54,1005.433
1:30:55,1005.428
1:30:56,1005.428
1:30:57,1005.437
1:30:58,1005.43
1:30:59,1005.431
1:31:00,1005.44
1:31:01,1005.44
1:31:02,1005.433
1:31:03,1005.435
1:31:04,1005.437
1:31:05,1005.444
1:31:06,1005.437
1:31:07,1005.435
1:31:08,1005.444
1:31:09,1005.444
1:31:10,1005.442
1:31:11,1005.435
1:31:12,1005.444
1:31:13,1005.44
1:31:14,1005.437
1:31:15,1005.442
1:31:16,1005.435
1:31:17,1005.435
1:31:18,1005.437
1:31:19,1005.44
1:31:20,1005.435
1:31:21,1005.442
1:31:22,1005.437
1:31:23,1005.442
1:31:24,1005.444
1:31:25,1005.447
1:31:26,1005.442
1:31:27,1005.442
1:31:28,1005.444
1:31:29,1005.447
1:31:30,1005.445
1:31:31,1005.437
1:31:32,1005.43
1:31:33,1005.444
1:31:34,1005.433
1:31:35,1005.435
1:31:36,1005.442
1:31:37,1005.442
1:31:38,1005.44
1:31:39,1005.44
1:31:40,1005.43
1:31:41,1005.444
1:31:42,1005.442
1:31:43,1005.437
1:31:44,1005.442
1:31:45,1005.433
1:31:46,1005.437
1:31:47,1005.426
1:31:48,1005.433
1:31:49,1005.437
1:31:50,1005.43
1:31:51,1005.437
1:31:52,1005.431
1:31:53,1005.437
1:31:54,1005.437
1:31:55,1005.43
1:31:56,1005.433
1:31:57,1005.442
1:31:58,1005.44
1:31:59,1005.442
1:32:00,1005.444
1:32:01,1005.435
1:32:02,1005.442
1:32:03,1005.44
1:32:04,1005.442
1:32:05,1005.439
1:32:06,1005.442
1:32:07,1005.445
1:32:08,1005.442
1:32:09,1005.444
1:32:10,1005.435
1:32:11,1005.439
1:32:12,1005.437
1:32:13,1005.437
1:32:14,1005.439
1:32:15,1005.439
1:32:16,1005.445
1:32:17,1005.442
1:32:18,1005.445
1:32:19,1005.442
1:32:20,1005.445
1:32:21,1005.437
1:32:22,1005.445
1:32:23,1005.433
1:32:24,1005.435
1:32:25,1005.433
1:32:26,1005.437
1:32:27,1005.437
1:32:28,1005.433
1:32:29,1005.435
1:32:30,1005.43
1:32:31,1005.43
1:32:32,1005.442
1:32:33,1005.437
1:32:34,1005.428
1:32:35,1005.43
1:32:36,1005.442
1:32:37,1005.433
1:32:38,1005.442
1:32:39,1005.442
1:32:40,1005.437
1:32:41,1005.437
1:32:42,1005.439
1:32:43,1005.43
1:32:44,1005.442
1:32:45,1005.437
1:32:46,1005.439
1:32:47,1005.442
1:32:48,1005.442
1:32:49,1005.435
1:32:50,1005.442
1:32:51,1005.444
1:32:52,1005.439
1:32:53,1005.43
1:32:54,1005.444
1:32:55,1005.433
1:32:56,1005.435
1:32:57,1005.439
1:32:58,1005.442
1:32:59,1005.437
1:33:00,1005.447
1:33:01,1005.442
1:33:02,1005.433
1:33:03,1005.435
1:33:04,1005.435
1:33:05,1005.435
1:33:06,1005.439
1:33:07,1005.435
1:33:08,1005.439
1:33:09,1005.43
1:33:10,1005.44
1:33:11,1005.426
1:33:12,1005.433
1:33:13,1005.435
1:33:14,1005.435
1:33:15,1005.43
1:33:16,1005.442
1:33:17,1005.445
1:33:18,1005.437
1:33:19,1005.439
1:33:20,1005.439
1:33:21,1005.445
1:33:22,1005.442
1:33:23,1005.445
1:33:24,1005.43
1:33:25,1005.437
1:33:26,1005.435
1:33:27,1005.439
1:33:28,1005.433
1:33:29,1005.442
1:33:30,1005.435
1:33:31,1005.439
1:33:32,1005.442
1:33:33,1005.439
1:33:34,1005.433
1:33:35,1005.43
1:33:36,1005.433
1:33:37,1005.435
1:33:38,1005.442
1:33:39,1005.439
1:33:40,1005.442
1:33:41,1005.437
1:33:42,1005.439
1:33:43,1005.435
1:33:44,1005.439
1:33:45,1005.442
1:33:46,1005.44
1:33:47,1005.442
1:33:48,1005.442
1:33:49,1005.435
1:33:50,1005.445
1:33:51,1005.439
1:33:52,1005.439
1:33:53,1005.442
1:33:54,1005.437
1:33:55,1005.435
1:33:56,1005.442
1:33:57,1005.447
1:33:58,1005.442
1:33:59,1005.442
1:34:00,1005.442
1:34:01,1005.439
1:34:02,1005.445
1:34:03,1005.442
1:34:04,1005.442
1:34:05,1005.445
1:34:06,1005.435
1:34:07,1005.447
1:34:08,1005.439
1:34:09,1005.439
1:34:10,1005.442
1:34:11,1005.442
1:34:12,1005.442
1:34:13,1005.439
1:34:14,1005.43
1:34:15,1005.439
1:34:16,1005.439
1:34:17,1005.439
1:34:18,1005.439
1:34:19,1005.439
1:34:20,1005.439
1:34:21,1005.435
1:34:22,1005.435
1:34:23,1005.442
1:34:24,1005.439
1:34:25,1005.439
1:34:26,1005.435
1:34:27,1005.435
1:34:28,1005.442
1:34:29,1005.437
1:34:30,1005.435
1:34:31,1005.442
1:34:32,1005.435
1:34:33,1005.442
1:34:34,1005.437
1:34:35,1005.439
1:34:36,1005.437
1:34:37,1005.435
1:34:38,1005.439
1:34:39,1005.435
1:34:40,1005.435
1:34:41,1005.435
1:34:42,1005.435
1:34:43,1005.433
1:34:44,1005.43
1:34:45,1005.433
1:34:46,1005.43
1:34:47,1005.43
1:34:48,1005.433
1:34:49,1005.43
1:34:50,1005.435
1:34:51,1005.433
1:34:52,1005.435
1:34:53,1005.426
1:34:54,1005.428
1:34:55,1005.43
1:34:56,1005.421
1:34:57,1005.428
1:34:58,1005.418
1:34:59,1005.421
1:35:00,1005.428
1:35:01,1005.418
1:35:02,1005.428
1:35:03,1005.418
1:35:04,1005.426
1:35:05,1005.421
1:35:06,1005.421
1:35:07,1005.421
1:35:08,1005.424
1:35:09,1005.418
1:35:10,1005.421
1:35:11,1005.421
1:35:12,1005.424
1:35:13,1005.416
1:35:14,1005.416
1:35:15,1005.421
1:35:16,1005.418
1:35:17,1005.421
1:35:18,1005.416
1:35:19,1005.424
1:35:20,1005.407
1:35:21,1005.414
1:35:22,1005.416
1:35:23,1005.416
1:35:24,1005.407
1:35:25,1005.402
1:35:26,1005.412
1:35:27,1005.407
1:35:28,1005.404
1:35:29,1005.397
1:35:30,1005.412
1:35:31,1005.407
1:35:32,1005.4
1:35:33,1005.407
1:35:34,1005.407
1:35:35,1005.407
1:35:36,1005.405
1:35:37,1005.404
1:35:38,1005.404
1:35:39,1005.412
1:35:40,1005.407
1:35:41,1005.407
1:35:42,1005.402
1:35:43,1005.407
1:35:44,1005.409
1:35:45,1005.397
1:35:46,1005.402
1:35:47,1005.409
1:35:48,1005.409
1:35:49,1005.407
1:35:50,1005.407
1:35:51,1005.407
1:35:52,1005.4
1:35:53,1005.405
1:35:54,1005.4
1:35:55,1005.397
1:35:56,1005.404
1:35:57,1005.395
1:35:58,1005.402
1:35:59,1005.4
1:36:00,1005.388
1:36:01,1005.393
1:36:02,1005.391
1:36:03,1005.391
1:36:04,1005.393
1:36:05,1005.4
1:36:06,1005.4
1:36:07,1005.397
1:36:08,1005.395
1:36:09,1005.403
1:36:10,1005.391
1:36:11,1005.391
1:36:12,1005.397
1:36:13,1005.395
1:36:14,1005.397
1:36:15,1005.395
1:36:16,1005.394
1:36:17,1005.393
1:36:18,1005.395
1:36:19,1005.394
1:36:20,1005.393
1:36:21,1005.395
1:36:22,1005.388
1:36:23,1005.388
1:36:24,1005.398
1:36:25,1005.4
1:36:26,1005.388
1:36:27,1005.391
1:36:28,1005.395
1:36:29,1005.385
1:36:30,1005.395
1:36:31,1005.391
1:36:32,1005.391
1:36:33,1005.393
1:36:34,1005.388
1:36:35,1005.395
1:36:36,1005.391
1:36:37,1005.391
1:36:38,1005.388
1:36:39,1005.388
1:36:40,1005.385
1:36:41,1005.391
1:36:42,1005.388
1:36:43,1005.391
1:36:44,1005.383
1:36:45,1005.383
1:36:46,1005.388
1:36:47,1005.394
1:36:48,1005.388
1:36:49,1005.385
1:36:50,1005.381
1:36:51,1005.383
1:36:52,1005.386
1:36:53,1005.391
1:36:54,1005.381
1:36:55,1005.388
1:36:56,1005.391
1:36:57,1005.384
1:36:58,1005.383
1:36:59,1005.388
1:37:00,1005.379
1:37:01,1005.385
1:37:02,1005.381
1:37:03,1005.388
1:37:04,1005.388
1:37:05,1005.379
1:37:06,1005.383
1:37:07,1005.388
1:37:08,1005.385
1:37:09,1005.381
1:37:10,1005.372
1:37:11,1005.374
1:37:12,1005.388
1:37:13,1005.377
1:37:14,1005.379
1:37:15,1005.374
1:37:16,1005.37
1:37:17,1005.377
1:37:18,1005.379
1:37:19,1005.379
1:37:20,1005.374
1:37:21,1005.37
1:37:22,1005.377
1:37:23,1005.365
1:37:24,1005.37
1:37:25,1005.37
1:37:26,1005.373
1:37:27,1005.358
1:37:28,1005.369
1:37:29,1005.362
1:37:30,1005.37
1:37:31,1005.358
1:37:32,1005.358
1:37:33,1005.367
1:37:34,1005.358
1:37:35,1005.365
1:37:36,1005.362
1:37:37,1005.362
1:37:38,1005.358
1:37:39,1005.373
1:37:40,1005.361
1:37:41,1005.361
1:37:42,1005.362
1:37:43,1005.353
1:37:44,1005.361
1:37:45,1005.356
1:37:46,1005.348
1:37:47,1005.356
1:37:48,1005.353
1:37:49,1005.353
1:37:50,1005.35
1:37:51,1005.361
1:37:52,1005.354
1:37:53,1005.354
1:37:54,1005.353
1:37:55,1005.346
1:37:56,1005.349
1:37:57,1005.35
1:37:58,1005.346
1:37:59,1005.353
1:38:00,1005.341
1:38:01,1005.343
1:38:02,1005.353
1:38:03,1005.342
1:38:04,1005.349
1:38:05,1005.346
1:38:06,1005.34
1:38:07,1005.353
1:38:08,1005.344
1:38:09,1005.344
1:38:10,1005.34
1:38:11,1005.349
1:38:12,1005.344
1:38:13,1005.344
1:38:14,1005.349
1:38:15,1005.341
1:38:16,1005.335
1:38:17,1005.351
1:38:18,1005.344
1:38:19,1005.34
1:38:20,1005.332
1:38:21,1005.34
1:38:22,1005.342
1:38:23,1005.335
1:38:24,1005.344
1:38:25,1005.335
1:38:26,1005.337
1:38:27,1005.344
1:38:28,1005.34
1:38:29,1005.335
1:38:30,1005.337
1:38:31,1005.337
1:38:32,1005.34
1:38:33,1005.339
1:38:34,1005.34
1:38:35,1005.332
1:38:36,1005.34
1:38:37,1005.33
1:38:38,1005.335
1:38:39,1005.333
1:38:40,1005.33
1:38:41,1005.332
1:38:42,1005.33
1:38:43,1005.335
1:38:44,1005.339
1:38:45,1005.332
1:38:46,1005.329
1:38:47,1005.328
1:38:48,1005.34
1:38:49,1005.329
1:38:50,1005.337
1:38:51,1005.335
1:38:52,1005.338
1:38:53,1005.342
1:38:54,1005.333
1:38:55,1005.334
1:38:56,1005.337
1:38:57,1005.335
1:38:58,1005.337
1:38:59,1005.332
1:39:00,1005.335
1:39:01,1005.338
1:39:02,1005.334
1:39:03,1005.338
1:39:04,1005.335
1:39:05,1005.34
1:39:06,1005.332
1:39:07,1005.335
1:39:08,1005.33
1:39:09,1005.332
1:39:10,1005.329
1:39:11,1005.335
1:39:12,1005.34
1:39:13,1005.335
1:39:14,1005.335
1:39:15,1005.335
1:39:16,1005.328
1:39:17,1005.33
1:39:18,1005.338
1:39:19,1005.335
1:39:20,1005.328
1:39:21,1005.325
1:39:22,1005.329
1:39:23,1005.328
1:39:24,1005.319
1:39:25,1005.328
1:39:26,1005.316
1:39:27,1005.319
1:39:28,1005.32
1:39:29,1005.316
1:39:30,1005.321
1:39:31,1005.319
1:39:32,1005.319
1:39:33,1005.316
1:39:34,1005.316
1:39:35,1005.311
1:39:36,1005.316
1:39:37,1005.307
1:39:38,1005.311
1:39:39,1005.311
1:39:40,1005.309
1:39:41,1005.311
1:39:42,1005.309
1:39:43,1005.307
1:39:44,1005.304
1:39:45,1005.311
1:39:46,1005.307
1:39:47,1005.302
1:39:48,1005.307
1:39:49,1005.302
1:39:50,1005.3
1:39:51,1005.307
1:39:52,1005.298
1:39:53,1005.307
1:39:54,1005.302
1:39:55,1005.3
1:39:56,1005.302
1:39:57,1005.295
1:39:58,1005.298
1:39:59,1005.302
1:40:00,1005.302
1:40:01,1005.298
1:40:02,1005.3
1:40:03,1005.3
1:40:04,1005.295
1:40:05,1005.293
1:40:06,1005.292
1:40:07,1005.298
1:40:08,1005.295
1:40:09,1005.298
1:40:10,1005.29
1:40:11,1005.298
1:40:12,1005.295
1:40:13,1005.295
1:40:14,1005.298
1:40:15,1005.288
1:40:16,1005.295
1:40:17,1005.298
1:40:18,1005.295
1:40:19,1005.297
1:40:20,1005.286
1:40:21,1005.288
1:40:22,1005.29
1:40:23,1005.282
1:40:24,1005.286
1:40:25,1005.286
1:40:26,1005.286
1:40:27,1005.286
1:40:28,1005.29
1:40:29,1005.293
1:40:30,1005.282
1:40:31,1005.286
1:40:32,1005.29
1:40:33,1005.282
1:40:34,1005.295
1:40:35,1005.288
1:40:36,1005.293
1:40:37,1005.29
1:40:38,1005.293
1:40:39,1005.284
1:40:40,1005.286
1:40:41,1005.288
1:40:42,1005.284
1:40:43,1005.286
1:40:44,1005.284
1:40:45,1005.284
1:40:46,1005.284
